policy_id,customer_id,policy_type,policy_start_date,policy_end_date,premium_amount,policy_status,batch_id,load_timestamp
POL03833,CUST00343,Health,2023-02-13,2025-02-12,784.17,Active,batch_001,2026-07-31T00:00:00
POL03834,CUST00381,Health,2024-01-29,2026-01-28,2041.84,Active,batch_001,2026-07-31T00:00:00
POL03835,CUST01186,Health,2022-05-30,2025-05-29,1329.11,Cancelled,batch_001,2026-07-31T00:00:00
POL03836,CUST00349,Auto,2025-08-01,2026-08-01,3277.54,Lapsed,batch_001,2026-07-31T00:00:00
POL03837,CUST00567,Home,2022-09-01,2024-08-31,2221.47,Lapsed,batch_001,2026-07-31T00:00:00
POL03838,CUST01296,Auto,2023-10-12,2025-10-11,2161.61,Active,batch_001,2026-07-31T00:00:00
POL03839,CUST00070,Life,2026-05-02,2027-05-02,1153.07,Lapsed,batch_001,2026-07-31T00:00:00
POL03840,CUST01143,Health,2023-02-19,2024-02-19,216.84,Cancelled,batch_001,2026-07-31T00:00:00
POL03841,CUST00306,Health,2024-06-07,2027-06-07,2020.11,Active,batch_001,2026-07-31T00:00:00
POL03842,CUST01773,Life,2022-05-04,2025-05-03,421.17,Lapsed,batch_001,2026-07-31T00:00:00
POL03843,CUST00054,Life,2023-06-21,2025-06-20,641.73,Lapsed,batch_001,2026-07-31T00:00:00
POL03844,CUST00370,Home,2024-08-07,2026-08-07,4364.02,Lapsed,batch_001,2026-07-31T00:00:00
POL03845,CUST01327,Auto,2023-06-24,2024-06-23,4077.26,Lapsed,batch_001,2026-07-31T00:00:00
POL03846,CUST01102,Life,2024-03-11,2027-03-11,4126.14,Active,batch_001,2026-07-31T00:00:00
POL03847,CUST01505,Home,2025-02-26,2028-02-26,3152.84,Lapsed,batch_001,2026-07-31T00:00:00
POL03848,CUST01206,Home,2024-05-25,2026-05-25,2831.53,Lapsed,batch_001,2026-07-31T00:00:00
POL03849,CUST01660,Home,2024-09-27,2027-09-27,3682.95,Lapsed,batch_001,2026-07-31T00:00:00
POL03850,CUST00064,Home,2023-10-18,2026-10-17,2403.74,Cancelled,batch_001,2026-07-31T00:00:00
POL03851,CUST00485,Life,2026-07-24,2028-07-23,2878.54,Cancelled,batch_001,2026-07-31T00:00:00
POL03852,CUST01988,Auto,2024-01-30,2027-01-29,3369.98,Lapsed,batch_001,2026-07-31T00:00:00
POL03853,CUST01757,Home,2025-07-10,2026-07-10,1980.78,Lapsed,batch_001,2026-07-31T00:00:00
POL03854,CUST01862,Life,2022-07-31,2024-07-30,4250.69,Active,batch_001,2026-07-31T00:00:00
POL03855,CUST00519,Auto,2025-07-31,2028-07-30,3054.57,Active,batch_001,2026-07-31T00:00:00
POL03856,CUST01469,Life,2022-01-13,2023-01-13,2271.74,Cancelled,batch_001,2026-07-31T00:00:00
POL03857,CUST00766,Life,2026-07-18,2029-07-17,2971.10,Active,batch_001,2026-07-31T00:00:00
POL03858,CUST00024,Health,2026-07-07,2028-07-06,4893.33,Active,batch_001,2026-07-31T00:00:00
POL03859,CUST01480,Health,2022-03-09,2023-03-09,3963.03,Cancelled,batch_001,2026-07-31T00:00:00
POL03860,CUST00483,Life,2025-08-06,2027-08-06,4863.27,Lapsed,batch_001,2026-07-31T00:00:00
POL03861,CUST00370,Home,2023-03-27,2025-03-26,1595.78,Lapsed,batch_001,2026-07-31T00:00:00
POL03862,CUST00758,Auto,2025-11-01,2027-11-01,2048.46,Active,batch_001,2026-07-31T00:00:00
POL03863,CUST00593,Health,2022-08-07,2025-08-06,3430.28,Active,batch_001,2026-07-31T00:00:00
POL03864,CUST01650,Home,2024-10-28,2027-10-28,3621.30,Lapsed,batch_001,2026-07-31T00:00:00
POL03865,CUST00578,Life,2026-02-01,2028-02-01,1049.73,Lapsed,batch_001,2026-07-31T00:00:00
POL03866,CUST01841,Auto,2024-02-12,2027-02-11,3020.65,Cancelled,batch_001,2026-07-31T00:00:00
POL03867,CUST01501,Health,2025-02-03,2027-02-03,3660.83,Active,batch_001,2026-07-31T00:00:00
POL03868,CUST01420,Health,2022-01-14,2023-01-14,4151.88,Lapsed,batch_001,2026-07-31T00:00:00
POL03869,CUST00186,Health,2022-11-11,2024-11-10,4200.51,Lapsed,batch_001,2026-07-31T00:00:00
POL03870,CUST00580,Home,2022-09-30,2025-09-29,806.81,Lapsed,batch_001,2026-07-31T00:00:00
POL03871,CUST00074,Auto,2023-04-14,2025-04-13,4186.42,Active,batch_001,2026-07-31T00:00:00
POL03872,CUST01402,Life,2024-06-29,2027-06-29,2116.63,Lapsed,batch_001,2026-07-31T00:00:00
POL03873,CUST00866,Home,2025-01-22,2026-01-22,2404.92,Lapsed,batch_001,2026-07-31T00:00:00
POL03874,CUST00668,Health,2026-06-04,2028-06-03,4961.02,Cancelled,batch_001,2026-07-31T00:00:00
POL03875,CUST00365,Life,2025-06-21,2027-06-21,224.27,Cancelled,batch_001,2026-07-31T00:00:00
POL03876,CUST00749,Home,2022-10-18,2025-10-17,4737.54,Cancelled,batch_001,2026-07-31T00:00:00
POL03877,CUST00985,Auto,2024-04-08,2026-04-08,3641.97,Active,batch_001,2026-07-31T00:00:00
POL03878,CUST01529,Auto,2023-02-11,2025-02-10,547.94,Lapsed,batch_001,2026-07-31T00:00:00
POL03879,CUST01440,Auto,2022-04-08,2023-04-08,482.80,Active,batch_001,2026-07-31T00:00:00
POL03880,CUST00005,Home,2025-09-22,2026-09-22,2956.93,Lapsed,batch_001,2026-07-31T00:00:00
POL03881,CUST00353,Health,2024-05-29,2025-05-29,4909.06,Active,batch_001,2026-07-31T00:00:00
POL03882,CUST00179,Health,2023-01-31,2025-01-30,588.18,Active,batch_001,2026-07-31T00:00:00
POL03883,CUST00558,Home,2024-03-30,2026-03-30,455.55,Active,batch_001,2026-07-31T00:00:00
POL03884,CUST01763,Health,2022-01-27,2023-01-27,2419.40,Cancelled,batch_001,2026-07-31T00:00:00
POL03885,CUST01982,Health,2021-08-14,2022-08-14,222.10,Cancelled,batch_001,2026-07-31T00:00:00
POL03886,CUST01280,Health,2025-06-04,2028-06-03,615.79,Cancelled,batch_001,2026-07-31T00:00:00
POL03887,CUST00577,Life,2023-11-27,2025-11-26,1289.62,Lapsed,batch_001,2026-07-31T00:00:00
POL03888,CUST00874,Life,2023-05-12,2026-05-11,2865.60,Lapsed,batch_001,2026-07-31T00:00:00
POL03889,CUST01143,Life,2023-01-05,2024-01-05,3056.85,Active,batch_001,2026-07-31T00:00:00
POL03890,CUST00361,Home,2026-06-25,2028-06-24,4214.40,Lapsed,batch_001,2026-07-31T00:00:00
POL03891,CUST00339,Home,2022-12-05,2023-12-05,4062.91,Cancelled,batch_001,2026-07-31T00:00:00
POL03892,CUST01362,Auto,2025-09-29,2026-09-29,370.50,Active,batch_001,2026-07-31T00:00:00
POL03893,CUST01652,Home,2022-04-30,2024-04-29,3918.48,Cancelled,batch_001,2026-07-31T00:00:00
POL03894,CUST01216,Home,2022-09-06,2023-09-06,529.86,Cancelled,batch_001,2026-07-31T00:00:00
POL03895,CUST00992,Health,2025-04-08,2027-04-08,2301.68,Active,batch_001,2026-07-31T00:00:00
POL03896,CUST01662,Health,2025-03-26,2027-03-26,2743.71,Cancelled,batch_001,2026-07-31T00:00:00
POL03897,CUST01759,Life,2025-01-04,2027-01-04,386.81,Active,batch_001,2026-07-31T00:00:00
POL03898,CUST01030,Health,2025-03-24,2028-03-23,2830.18,Cancelled,batch_001,2026-07-31T00:00:00
POL03899,CUST01244,Home,2025-08-22,2028-08-21,1137.11,Lapsed,batch_001,2026-07-31T00:00:00
POL03900,CUST01221,Life,2024-11-02,2025-11-02,2036.60,Active,batch_001,2026-07-31T00:00:00
POL03901,CUST01369,Auto,2021-08-14,2024-08-13,427.68,Lapsed,batch_001,2026-07-31T00:00:00
POL03902,CUST00206,Life,2021-11-25,2023-11-25,4649.66,Lapsed,batch_001,2026-07-31T00:00:00
POL03903,CUST01444,Auto,2026-02-13,2028-02-13,3175.40,Lapsed,batch_001,2026-07-31T00:00:00
POL03904,CUST00749,Auto,2023-04-11,2025-04-10,965.39,Cancelled,batch_001,2026-07-31T00:00:00
POL03905,CUST01366,Health,2024-10-02,2025-10-02,2796.04,Active,batch_001,2026-07-31T00:00:00
POL03906,CUST01268,Auto,2021-09-12,2022-09-12,2568.25,Cancelled,batch_001,2026-07-31T00:00:00
POL03907,CUST00957,Auto,2024-04-27,2027-04-27,688.24,Active,batch_001,2026-07-31T00:00:00
POL03908,CUST01589,Auto,2026-02-04,2027-02-04,2420.96,Cancelled,batch_001,2026-07-31T00:00:00
POL03909,CUST01346,Health,2023-03-15,2026-03-14,291.66,Cancelled,batch_001,2026-07-31T00:00:00
POL03910,CUST00222,Home,2021-09-24,2023-09-24,3473.49,Active,batch_001,2026-07-31T00:00:00
POL03911,CUST01520,Home,2021-08-12,2024-08-11,314.21,Lapsed,batch_001,2026-07-31T00:00:00
POL03912,CUST00341,Home,2023-09-12,2025-09-11,3553.44,Active,batch_001,2026-07-31T00:00:00
POL03913,CUST00747,Life,2023-07-03,2024-07-02,3400.93,Lapsed,batch_001,2026-07-31T00:00:00
POL03914,CUST00244,Auto,2024-07-04,2027-07-04,1915.25,Active,batch_001,2026-07-31T00:00:00
POL03915,CUST00208,Auto,2024-03-26,2026-03-26,3845.82,Lapsed,batch_001,2026-07-31T00:00:00
POL03916,CUST00750,Health,2022-09-04,2023-09-04,1818.85,Cancelled,batch_001,2026-07-31T00:00:00
POL03917,CUST01064,Life,2022-06-15,2025-06-14,3494.69,Cancelled,batch_001,2026-07-31T00:00:00
POL03918,CUST01795,Health,2024-11-03,2027-11-03,1830.96,Active,batch_001,2026-07-31T00:00:00
POL03919,CUST01815,Home,2025-11-10,2027-11-10,679.49,Active,batch_001,2026-07-31T00:00:00
POL03920,CUST00203,Health,2024-03-08,2026-03-08,3055.81,Cancelled,batch_001,2026-07-31T00:00:00
POL03921,CUST01500,Auto,2022-12-31,2025-12-30,3031.46,Active,batch_001,2026-07-31T00:00:00
POL03922,CUST00270,Auto,2022-02-18,2025-02-17,3804.78,Active,batch_001,2026-07-31T00:00:00
POL03923,CUST00886,Health,2021-12-20,2023-12-20,1581.66,Cancelled,batch_001,2026-07-31T00:00:00
POL03924,CUST00486,Auto,2024-02-12,2025-02-11,1175.66,Lapsed,batch_001,2026-07-31T00:00:00
POL03925,CUST00129,Home,2024-01-20,2026-01-19,805.07,Lapsed,batch_001,2026-07-31T00:00:00
POL03926,CUST01165,Auto,2025-06-16,2026-06-16,2631.11,Active,batch_001,2026-07-31T00:00:00
POL03927,CUST00385,Home,2026-01-02,2029-01-01,1639.48,Cancelled,batch_001,2026-07-31T00:00:00
POL03928,CUST00714,Health,2026-01-14,2028-01-14,4426.40,Lapsed,batch_001,2026-07-31T00:00:00
POL03929,CUST01395,Home,2024-06-14,2025-06-14,4564.65,Active,batch_001,2026-07-31T00:00:00
POL03930,CUST00137,Auto,2025-04-08,2027-04-08,2062.03,Lapsed,batch_001,2026-07-31T00:00:00
POL03931,CUST00054,Auto,2022-09-19,2024-09-18,2933.09,Lapsed,batch_001,2026-07-31T00:00:00
POL03932,CUST00241,Auto,2024-06-29,2027-06-29,2256.67,Cancelled,batch_001,2026-07-31T00:00:00
POL03933,CUST01956,Health,2025-09-30,2027-09-30,3642.22,Active,batch_001,2026-07-31T00:00:00
POL03934,CUST01962,Health,2024-08-20,2027-08-20,4498.11,Cancelled,batch_001,2026-07-31T00:00:00
POL03935,CUST00893,Home,2023-03-08,2026-03-07,801.47,Cancelled,batch_001,2026-07-31T00:00:00
POL03936,CUST01536,Home,2022-12-25,2024-12-24,1672.43,Active,batch_001,2026-07-31T00:00:00
POL03937,CUST01878,Life,2025-01-04,2026-01-04,2084.63,Active,batch_001,2026-07-31T00:00:00
POL03938,CUST00893,Home,2021-09-28,2023-09-28,1774.84,Cancelled,batch_001,2026-07-31T00:00:00
POL03939,CUST00299,Life,2023-07-10,2025-07-09,4176.52,Active,batch_001,2026-07-31T00:00:00
POL03940,CUST00533,Life,2023-06-27,2025-06-26,1702.90,Active,batch_001,2026-07-31T00:00:00
POL03941,CUST01044,Home,2022-09-11,2024-09-10,707.69,Cancelled,batch_001,2026-07-31T00:00:00
POL03942,CUST00613,Home,2023-05-18,2024-05-17,3213.13,Active,batch_001,2026-07-31T00:00:00
POL03943,CUST00391,Auto,2021-10-07,2023-10-07,1788.94,Active,batch_001,2026-07-31T00:00:00
POL03944,CUST00164,Life,2025-11-14,2028-11-13,3979.78,Cancelled,batch_001,2026-07-31T00:00:00
POL03945,CUST00024,Life,2023-01-07,2024-01-07,1909.61,Cancelled,batch_001,2026-07-31T00:00:00
POL03946,CUST00621,Auto,2022-08-17,2024-08-16,1366.28,Active,batch_001,2026-07-31T00:00:00
POL03947,CUST00901,Home,2024-09-11,2026-09-11,2084.39,Cancelled,batch_001,2026-07-31T00:00:00
POL03948,CUST01371,Life,2021-11-24,2022-11-24,1551.63,Lapsed,batch_001,2026-07-31T00:00:00
POL03949,CUST01848,Health,2024-10-08,2027-10-08,2871.12,Cancelled,batch_001,2026-07-31T00:00:00
POL03950,CUST01735,Health,2023-10-03,2024-10-02,621.09,Active,batch_001,2026-07-31T00:00:00
POL03951,CUST00985,Life,2026-02-16,2028-02-16,422.85,Cancelled,batch_001,2026-07-31T00:00:00
POL03952,CUST00580,Life,2021-12-28,2022-12-28,4027.23,Lapsed,batch_001,2026-07-31T00:00:00
POL03953,CUST00319,Health,2021-12-27,2023-12-27,2699.17,Lapsed,batch_001,2026-07-31T00:00:00
POL03954,CUST00517,Auto,2022-07-01,2024-06-30,4471.66,Lapsed,batch_001,2026-07-31T00:00:00
POL03955,CUST01411,Home,2021-09-30,2022-09-30,636.00,Active,batch_001,2026-07-31T00:00:00
POL03956,CUST00026,Home,2021-12-27,2024-12-26,3809.28,Active,batch_001,2026-07-31T00:00:00
POL03957,CUST00690,Auto,2022-07-25,2024-07-24,3562.04,Cancelled,batch_001,2026-07-31T00:00:00
POL03958,CUST00701,Auto,2025-02-14,2028-02-14,3682.67,Lapsed,batch_001,2026-07-31T00:00:00
POL03959,CUST02003,Auto,2025-05-11,2028-05-10,3971.25,Cancelled,batch_001,2026-07-31T00:00:00
POL03960,CUST01777,Auto,2024-10-24,2026-10-24,2914.61,Active,batch_001,2026-07-31T00:00:00
POL03961,CUST01522,Health,2022-08-18,2025-08-17,2295.35,Cancelled,batch_001,2026-07-31T00:00:00
POL03962,CUST01282,Life,2026-03-27,2029-03-26,591.45,Cancelled,batch_001,2026-07-31T00:00:00
POL03963,CUST00386,Life,2023-09-24,2025-09-23,1003.90,Cancelled,batch_001,2026-07-31T00:00:00
POL03964,CUST00207,Health,2025-08-12,2028-08-11,413.39,Active,batch_001,2026-07-31T00:00:00
POL03965,CUST00885,Auto,2022-11-18,2024-11-17,2767.89,Cancelled,batch_001,2026-07-31T00:00:00
POL03966,CUST00634,Life,2023-04-30,2025-04-29,3121.55,Active,batch_001,2026-07-31T00:00:00
POL03967,CUST01274,Auto,2021-08-28,2024-08-27,1525.33,Cancelled,batch_001,2026-07-31T00:00:00
POL03968,CUST00566,Home,2024-02-21,2025-02-20,4978.06,Cancelled,batch_001,2026-07-31T00:00:00
POL03969,CUST00222,Home,2025-02-27,2027-02-27,980.07,Cancelled,batch_001,2026-07-31T00:00:00
POL03970,CUST00523,Home,2022-06-09,2023-06-09,3152.20,Active,batch_001,2026-07-31T00:00:00
POL03971,CUST00243,Health,2026-01-02,2029-01-01,4738.47,Active,batch_001,2026-07-31T00:00:00
POL03972,CUST01142,Home,2023-11-16,2025-11-15,1537.97,Cancelled,batch_001,2026-07-31T00:00:00
POL03973,CUST00450,Auto,2022-09-30,2023-09-30,4637.86,Lapsed,batch_001,2026-07-31T00:00:00
POL03974,CUST00804,Auto,2025-02-21,2027-02-21,2970.92,Cancelled,batch_001,2026-07-31T00:00:00
POL03975,CUST00054,Home,2022-06-21,2023-06-21,3731.45,Active,batch_001,2026-07-31T00:00:00
POL03976,CUST00208,Health,2025-12-06,2028-12-05,1197.72,Cancelled,batch_001,2026-07-31T00:00:00
POL03977,CUST00538,Home,2022-07-31,2025-07-30,916.48,Cancelled,batch_001,2026-07-31T00:00:00
POL03978,CUST00521,Auto,2023-12-26,2025-12-25,2590.53,Active,batch_001,2026-07-31T00:00:00
POL03979,CUST00170,Home,2022-07-20,2024-07-19,3645.69,Cancelled,batch_001,2026-07-31T00:00:00
POL03980,CUST00193,Life,2022-06-26,2023-06-26,2206.06,Lapsed,batch_001,2026-07-31T00:00:00
POL03981,CUST00236,Health,2025-10-24,2027-10-24,1145.80,Cancelled,batch_001,2026-07-31T00:00:00
POL03982,CUST01803,Life,2023-04-09,2026-04-08,1307.88,Lapsed,batch_001,2026-07-31T00:00:00
POL03983,CUST00394,Home,2023-04-12,2025-04-11,2109.84,Active,batch_001,2026-07-31T00:00:00
POL03984,CUST00664,Auto,2023-10-26,2024-10-25,3482.18,Lapsed,batch_001,2026-07-31T00:00:00
POL03985,CUST00304,Life,2026-01-11,2029-01-10,4440.61,Lapsed,batch_001,2026-07-31T00:00:00
POL03986,CUST00168,Home,2023-04-18,2025-04-17,4352.91,Cancelled,batch_001,2026-07-31T00:00:00
POL03987,CUST00894,Auto,2024-08-16,2027-08-16,4787.78,Active,batch_001,2026-07-31T00:00:00
POL03988,CUST01131,Auto,2025-01-24,2027-01-24,1390.12,Cancelled,batch_001,2026-07-31T00:00:00
POL03989,CUST00618,Auto,2024-02-03,2026-02-02,2081.03,Active,batch_001,2026-07-31T00:00:00
POL03990,CUST00058,Auto,2022-12-11,2023-12-11,2215.04,Lapsed,batch_001,2026-07-31T00:00:00
POL03991,CUST01510,Life,2021-11-30,2023-11-30,2874.46,Lapsed,batch_001,2026-07-31T00:00:00
POL03992,CUST00167,Life,2026-03-30,2028-03-29,4779.42,Active,batch_001,2026-07-31T00:00:00
POL03993,CUST00627,Auto,2025-10-20,2028-10-19,2091.21,Cancelled,batch_001,2026-07-31T00:00:00
POL03994,CUST01483,Health,2023-05-07,2026-05-06,4060.07,Active,batch_001,2026-07-31T00:00:00
POL03995,CUST01044,Health,2025-09-01,2027-09-01,2989.82,Cancelled,batch_001,2026-07-31T00:00:00
POL03996,CUST01768,Life,2024-05-23,2025-05-23,2316.68,Active,batch_001,2026-07-31T00:00:00
POL03997,CUST00773,Home,2023-07-29,2026-07-28,1669.61,Cancelled,batch_001,2026-07-31T00:00:00
POL03998,CUST01239,Life,2021-08-08,2023-08-08,1850.19,Active,batch_001,2026-07-31T00:00:00
POL03999,CUST00692,Life,2021-09-08,2023-09-08,1110.91,Active,batch_001,2026-07-31T00:00:00
POL04000,CUST00482,Auto,2022-05-03,2024-05-02,4433.91,Lapsed,batch_001,2026-07-31T00:00:00
POL04001,CUST01684,Home,2022-07-09,2023-07-09,1427.49,Cancelled,batch_001,2026-07-31T00:00:00
POL04002,CUST01314,Health,2026-06-18,2028-06-17,4716.02,Cancelled,batch_001,2026-07-31T00:00:00
POL04003,CUST00161,Life,2025-10-13,2026-10-13,686.78,Cancelled,batch_001,2026-07-31T00:00:00
POL04004,CUST01670,Home,2022-11-06,2025-11-05,3164.96,Cancelled,batch_001,2026-07-31T00:00:00
POL04005,CUST00347,Life,2022-05-06,2023-05-06,3676.90,Lapsed,batch_001,2026-07-31T00:00:00
POL04006,CUST01388,Home,2025-12-06,2026-12-06,1164.86,Active,batch_001,2026-07-31T00:00:00
POL04007,CUST01154,Life,2022-03-21,2025-03-20,4835.33,Active,batch_001,2026-07-31T00:00:00
POL04008,CUST01494,Home,2022-06-10,2024-06-09,3400.21,Active,batch_001,2026-07-31T00:00:00
POL04009,CUST00829,Auto,2023-10-04,2024-10-03,1451.56,Cancelled,batch_001,2026-07-31T00:00:00
POL04010,CUST01499,Life,2023-07-19,2024-07-18,572.23,Lapsed,batch_001,2026-07-31T00:00:00
POL04011,CUST01094,Health,2025-06-19,2026-06-19,1994.54,Lapsed,batch_001,2026-07-31T00:00:00
POL04012,CUST01101,Life,2024-02-05,2027-02-04,2073.94,Lapsed,batch_001,2026-07-31T00:00:00
POL04013,CUST01099,Health,2023-10-29,2025-10-28,2126.61,Active,batch_001,2026-07-31T00:00:00
POL04014,CUST01789,Health,2025-07-12,2027-07-12,4841.86,Cancelled,batch_001,2026-07-31T00:00:00
POL04015,CUST01110,Life,2022-01-02,2024-01-02,4957.42,Lapsed,batch_001,2026-07-31T00:00:00
POL04016,CUST01566,Auto,2022-06-06,2025-06-05,3054.31,Lapsed,batch_001,2026-07-31T00:00:00
POL04017,CUST00519,Auto,2023-01-24,2024-01-24,4548.53,Active,batch_001,2026-07-31T00:00:00
POL04018,CUST00091,Auto,2021-11-30,2023-11-30,1570.64,Cancelled,batch_001,2026-07-31T00:00:00
POL04019,CUST01255,Auto,2024-01-19,2026-01-18,4641.41,Lapsed,batch_001,2026-07-31T00:00:00
POL04020,CUST00585,Health,2024-08-23,2025-08-23,3850.01,Lapsed,batch_001,2026-07-31T00:00:00
POL04021,CUST01238,Life,2024-03-28,2027-03-28,2030.18,Active,batch_001,2026-07-31T00:00:00
POL04022,CUST00982,Auto,2025-03-15,2026-03-15,4296.55,Lapsed,batch_001,2026-07-31T00:00:00
POL04023,CUST01508,Auto,2022-07-26,2024-07-25,856.20,Lapsed,batch_001,2026-07-31T00:00:00
POL04024,CUST01172,Auto,2022-05-22,2023-05-22,2047.07,Cancelled,batch_001,2026-07-31T00:00:00
POL04025,CUST00801,Home,2021-12-20,2023-12-20,3323.19,Active,batch_001,2026-07-31T00:00:00
POL04026,CUST01233,Health,2021-08-30,2023-08-30,4119.57,Lapsed,batch_001,2026-07-31T00:00:00
POL04027,CUST00229,Life,2022-10-03,2023-10-03,3648.29,Cancelled,batch_001,2026-07-31T00:00:00
POL04028,CUST01876,Home,2023-01-11,2025-01-10,1256.05,Active,batch_001,2026-07-31T00:00:00
POL04029,CUST00123,Auto,2024-05-17,2027-05-17,4537.60,Lapsed,batch_001,2026-07-31T00:00:00
POL04030,CUST00685,Home,2024-08-14,2027-08-14,4145.37,Active,batch_001,2026-07-31T00:00:00
POL04031,CUST01830,Auto,2025-04-20,2026-04-20,1968.13,Cancelled,batch_001,2026-07-31T00:00:00
POL04032,CUST00857,Health,2023-11-11,2025-11-10,1728.01,Cancelled,batch_001,2026-07-31T00:00:00
POL04033,CUST00722,Life,2022-05-15,2024-05-14,3747.80,Cancelled,batch_001,2026-07-31T00:00:00
POL04034,CUST02041,Auto,2024-09-30,2026-09-30,1446.86,Active,batch_001,2026-07-31T00:00:00
POL04035,CUST00671,Auto,2024-06-29,2026-06-29,1131.18,Cancelled,batch_001,2026-07-31T00:00:00
POL04036,CUST01399,Home,2023-02-19,2026-02-18,2172.43,Active,batch_001,2026-07-31T00:00:00
POL04037,CUST00541,Life,2022-07-19,2024-07-18,2421.44,Lapsed,batch_001,2026-07-31T00:00:00
POL04038,CUST00772,Home,2024-12-27,2027-12-27,1754.79,Lapsed,batch_001,2026-07-31T00:00:00
POL04039,CUST00254,Auto,2024-12-25,2025-12-25,735.08,Cancelled,batch_001,2026-07-31T00:00:00
POL04040,CUST00625,Life,2025-06-18,2028-06-17,1914.13,Cancelled,batch_001,2026-07-31T00:00:00
POL04041,CUST01506,Health,2023-11-22,2024-11-21,318.02,Cancelled,batch_001,2026-07-31T00:00:00
POL04042,CUST00187,Auto,2024-11-10,2027-11-10,3359.77,Active,batch_001,2026-07-31T00:00:00
POL04043,CUST00730,Home,2025-08-24,2026-08-24,2522.46,Active,batch_001,2026-07-31T00:00:00
POL04044,CUST01897,Home,2025-03-02,2027-03-02,1094.28,Active,batch_001,2026-07-31T00:00:00
POL04045,CUST01234,Home,2022-12-31,2024-12-30,327.05,Cancelled,batch_001,2026-07-31T00:00:00
POL04046,CUST00892,Life,2022-07-17,2025-07-16,4000.45,Cancelled,batch_001,2026-07-31T00:00:00
POL04047,CUST02025,Home,2022-09-15,2025-09-14,3531.81,Active,batch_001,2026-07-31T00:00:00
POL04048,CUST01549,Health,2022-01-29,2023-01-29,783.79,Lapsed,batch_001,2026-07-31T00:00:00
POL04049,CUST01601,Home,2022-12-08,2025-12-07,940.04,Cancelled,batch_001,2026-07-31T00:00:00
POL04050,CUST00764,Life,2022-06-18,2023-06-18,3084.48,Active,batch_001,2026-07-31T00:00:00
POL04051,CUST01530,Health,2025-02-12,2027-02-12,813.54,Cancelled,batch_001,2026-07-31T00:00:00
POL04052,CUST00962,Home,2025-09-07,2028-09-06,1223.40,Active,batch_001,2026-07-31T00:00:00
POL04053,CUST01814,Home,2026-06-02,2027-06-02,3271.70,Cancelled,batch_001,2026-07-31T00:00:00
POL04054,CUST00714,Auto,2025-04-22,2028-04-21,1112.50,Lapsed,batch_001,2026-07-31T00:00:00
POL04055,CUST00910,Health,2023-02-14,2025-02-13,4293.75,Active,batch_001,2026-07-31T00:00:00
POL04056,CUST01749,Auto,2024-10-22,2025-10-22,1287.86,Cancelled,batch_001,2026-07-31T00:00:00
POL04057,CUST01924,Life,2024-08-18,2026-08-18,4865.57,Active,batch_001,2026-07-31T00:00:00
POL04058,CUST01881,Auto,2021-10-28,2022-10-28,2845.89,Cancelled,batch_001,2026-07-31T00:00:00
POL04059,CUST02040,Auto,2022-09-09,2023-09-09,2067.63,Cancelled,batch_001,2026-07-31T00:00:00
POL04060,CUST00819,Life,2025-09-08,2026-09-08,4182.87,Active,batch_001,2026-07-31T00:00:00
POL04061,CUST00511,Home,2025-09-24,2026-09-24,267.97,Lapsed,batch_001,2026-07-31T00:00:00
POL04062,CUST00911,Home,2022-07-16,2023-07-16,1900.26,Cancelled,batch_001,2026-07-31T00:00:00
POL04063,CUST02020,Life,2025-01-28,2026-01-28,4825.56,Cancelled,batch_001,2026-07-31T00:00:00
POL04064,CUST01058,Life,2025-04-30,2027-04-30,2763.84,Lapsed,batch_001,2026-07-31T00:00:00
POL04065,CUST01076,Home,2021-12-20,2022-12-20,1756.70,Active,batch_001,2026-07-31T00:00:00
POL04066,CUST00888,Home,2022-02-12,2023-02-12,4902.45,Active,batch_001,2026-07-31T00:00:00
POL04067,CUST00070,Auto,2023-10-21,2024-10-20,4614.28,Cancelled,batch_001,2026-07-31T00:00:00
POL04068,CUST00631,Health,2024-04-02,2026-04-02,1418.03,Cancelled,batch_001,2026-07-31T00:00:00
POL04069,CUST00632,Home,2021-09-07,2024-09-06,4318.71,Active,batch_001,2026-07-31T00:00:00
POL04070,CUST01659,Auto,2026-01-16,2029-01-15,4800.10,Lapsed,batch_001,2026-07-31T00:00:00
POL04071,CUST01383,Home,2026-06-26,2027-06-26,4141.05,Lapsed,batch_001,2026-07-31T00:00:00
POL04072,CUST01596,Home,2026-05-21,2029-05-20,436.68,Cancelled,batch_001,2026-07-31T00:00:00
POL04073,CUST01003,Auto,2023-06-26,2026-06-25,2498.18,Cancelled,batch_001,2026-07-31T00:00:00
POL04074,CUST01113,Life,2024-06-16,2025-06-16,2751.55,Cancelled,batch_001,2026-07-31T00:00:00
POL04075,CUST00968,Auto,2025-12-29,2027-12-29,1523.74,Lapsed,batch_001,2026-07-31T00:00:00
POL04076,CUST01249,Auto,2026-01-11,2029-01-10,1713.23,Cancelled,batch_001,2026-07-31T00:00:00
POL04077,CUST00056,Auto,2022-05-22,2025-05-21,1755.00,Active,batch_001,2026-07-31T00:00:00
POL04078,CUST00235,Health,2025-04-05,2027-04-05,1037.67,Cancelled,batch_001,2026-07-31T00:00:00
POL04079,CUST01940,Health,2023-09-11,2025-09-10,1300.35,Lapsed,batch_001,2026-07-31T00:00:00
POL04080,CUST01134,Life,2025-09-05,2026-09-05,1706.39,Active,batch_001,2026-07-31T00:00:00
