claim_id,policy_id,claim_date,claim_amount,claim_status,claim_reason,batch_id,load_timestamp
CLM005683,POL01834,2026-01-13,8798.26,Approved,Hit and run,batch_001,2026-07-31T00:00:00
CLM005684,POL04916,2026-01-14,18235.24,Approved,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM005685,POL03907,2026-01-14,8201.63,Pending,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM005686,POL03327,2026-01-14,23821.42,Denied,Hit and run,batch_001,2026-07-31T00:00:00
CLM005687,POL03160,2026-01-14,2464.80,Approved,Burglary,batch_001,2026-07-31T00:00:00
CLM005688,POL03033,2026-01-14,20655.49,Approved,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005689,POL04410,2026-01-15,13113.90,Pending,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005690,POL02027,2026-01-15,19281.08,Pending,Fire damage,batch_001,2026-07-31T00:00:00
CLM005691,POL03827,2026-01-15,15206.80,Denied,Water damage,batch_001,2026-07-31T00:00:00
CLM005692,POL03774,2026-01-15,22963.70,Pending,Medical procedure,batch_001,2026-07-31T00:00:00
CLM005693,POL02887,2026-01-16,24251.43,Denied,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM005694,POL04369,2026-01-16,16116.96,Pending,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM005695,POL02867,2026-01-16,16552.45,Approved,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM005696,POL00137,2026-01-16,24767.83,Pending,Fire damage,batch_001,2026-07-31T00:00:00
CLM005697,POL03202,2026-01-17,9484.07,Pending,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005698,POL04374,2026-01-17,9673.36,Approved,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM005699,POL02900,2026-01-17,14411.18,Approved,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005700,POL02652,2026-01-17,11260.61,Denied,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM005701,POL04156,2026-01-17,14870.10,Approved,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM005702,POL02672,2026-01-18,5665.54,Denied,Prescription claim,batch_001,2026-07-31T00:00:00
CLM005703,POL00074,2026-01-18,19123.51,Pending,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM005704,POL01119,2026-01-18,14525.36,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005705,POL03646,2026-01-18,6776.12,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005706,POL05058,2026-01-18,10358.94,Pending,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005707,POL00516,2026-01-19,19135.30,Pending,Hospital stay,batch_001,2026-07-31T00:00:00
CLM005708,POL03247,2026-01-19,12162.34,Pending,Medical procedure,batch_001,2026-07-31T00:00:00
CLM005709,POL04533,2026-01-19,19567.99,Denied,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM005710,POL04080,2026-01-20,6447.26,Denied,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM005711,POL05062,2026-01-20,21280.14,Denied,Burglary,batch_001,2026-07-31T00:00:00
CLM005712,POL02260,2026-01-20,1974.17,Pending,Windshield damage,batch_001,2026-07-31T00:00:00
CLM005713,POL04983,2026-01-20,20069.37,Denied,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM005714,POL03367,2026-01-20,11604.88,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005715,POL04252,2026-01-20,23598.72,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005716,POL03266,2026-01-21,18353.60,Pending,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM005717,POL00876,2026-01-21,24931.31,Denied,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM005718,POL04373,2026-01-21,796.06,Denied,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM005719,POL00081,2026-01-21,19829.15,Approved,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM005720,POL03232,2026-01-21,21908.37,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005721,POL00969,2026-01-21,20908.79,Approved,Fire damage,batch_001,2026-07-31T00:00:00
CLM005722,POL03265,2026-01-21,3574.57,Denied,Water damage,batch_001,2026-07-31T00:00:00
CLM005723,POL03250,2026-01-21,10065.35,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM005724,POL00502,2026-01-21,550.15,Pending,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM005725,POL02217,2026-01-22,13412.57,Denied,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM005726,POL04261,2026-01-22,2698.93,Approved,Medical procedure,batch_001,2026-07-31T00:00:00
CLM005727,POL04558,2026-01-22,21943.77,Pending,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM005728,POL01557,2026-01-22,21885.86,Approved,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM005729,POL03953,2026-01-22,7697.52,Pending,Hospital stay,batch_001,2026-07-31T00:00:00
CLM005730,POL01942,2026-01-22,15509.47,Pending,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005731,POL02146,2026-01-23,20851.85,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005732,POL04533,2026-01-23,8756.06,Approved,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM005733,POL01224,2026-01-23,23143.81,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005734,POL00105,2026-01-23,1276.36,Approved,Water damage,batch_001,2026-07-31T00:00:00
CLM005735,POL02826,2026-01-23,18033.08,Pending,Prescription claim,batch_001,2026-07-31T00:00:00
CLM005736,POL00835,2026-01-23,14845.13,Pending,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM005737,POL01666,2026-01-23,530.46,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005738,POL02399,2026-01-24,2517.58,Denied,Hospital stay,batch_001,2026-07-31T00:00:00
CLM005739,POL01570,2026-01-24,20654.15,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM005740,POL02411,2026-01-24,10856.63,Pending,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM005741,POL04118,2026-01-24,19053.13,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005742,POL00970,2026-01-24,13317.41,Approved,Burglary,batch_001,2026-07-31T00:00:00
CLM005743,POL00287,2026-01-25,877.63,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005744,POL03504,2026-01-25,9371.79,Pending,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM005745,POL00390,2026-01-25,5850.06,Denied,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM005746,POL02065,2026-01-25,3375.01,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005747,POL03223,2026-01-25,12150.30,Pending,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM005748,POL03457,2026-01-25,14009.79,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005749,POL01351,2026-01-26,7592.00,Approved,Hit and run,batch_001,2026-07-31T00:00:00
CLM005750,POL01162,2026-01-26,19706.20,Approved,Medical procedure,batch_001,2026-07-31T00:00:00
CLM005751,POL02651,2026-01-26,22763.01,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM005752,POL03574,2026-01-26,21818.84,Approved,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005753,POL03486,2026-01-26,19226.15,Approved,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005754,POL01024,2026-01-26,15263.81,Denied,Fire damage,batch_001,2026-07-31T00:00:00
CLM005755,POL01766,2026-01-27,23303.57,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM005756,POL02416,2026-01-27,11045.46,Approved,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM005757,POL04088,2026-01-27,7751.85,Denied,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM005758,POL04434,2026-01-27,7285.49,Denied,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM005759,POL04893,2026-01-27,5648.65,Denied,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM005760,POL01399,2026-01-27,2500.08,Approved,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM005761,POL01846,2026-01-27,7882.24,Denied,Medical procedure,batch_001,2026-07-31T00:00:00
CLM005762,POL01124,2026-01-27,7258.00,Pending,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005763,POL01788,2026-01-27,2630.52,Pending,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM005764,POL00462,2026-01-28,182.78,Approved,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005765,POL01047,2026-01-28,16494.46,Approved,Water damage,batch_001,2026-07-31T00:00:00
CLM005766,POL03870,2026-01-28,5997.03,Pending,Fire damage,batch_001,2026-07-31T00:00:00
CLM005767,POL03796,2026-01-28,12416.87,Denied,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM005768,POL04392,2026-01-28,16099.20,Pending,Windshield damage,batch_001,2026-07-31T00:00:00
CLM005769,POL05059,2026-01-28,8727.98,Denied,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM005770,POL04540,2026-01-28,8185.63,Approved,Hospital stay,batch_001,2026-07-31T00:00:00
CLM005771,POL02501,2026-01-29,4340.75,Denied,Windshield damage,batch_001,2026-07-31T00:00:00
CLM005772,POL02562,2026-01-29,2624.94,Approved,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM005773,POL02685,2026-01-29,12282.41,Pending,Medical procedure,batch_001,2026-07-31T00:00:00
CLM005774,POL03676,2026-01-29,1757.35,Denied,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM005775,POL04335,2026-01-30,21306.82,Approved,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM005776,POL02528,2026-01-30,15022.23,Denied,Hit and run,batch_001,2026-07-31T00:00:00
CLM005777,POL03721,2026-01-30,7750.68,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005778,POL03000,2026-01-30,16001.85,Denied,Windshield damage,batch_001,2026-07-31T00:00:00
CLM005779,POL02438,2026-01-30,11015.17,Pending,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM005780,POL00919,2026-01-30,20848.34,Denied,Medical procedure,batch_001,2026-07-31T00:00:00
CLM005781,POL02920,2026-01-30,14556.47,Pending,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM005782,POL03764,2026-01-30,5066.03,Denied,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM005783,POL01665,2026-01-30,1012.51,Approved,Burglary,batch_001,2026-07-31T00:00:00
CLM005784,POL04183,2026-01-31,13404.46,Approved,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005785,POL01023,2026-01-31,13293.29,Denied,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM005786,POL00563,2026-01-31,17240.68,Approved,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM005787,POL04923,2026-01-31,24512.04,Denied,Medical procedure,batch_001,2026-07-31T00:00:00
CLM005788,POL04203,2026-01-31,11913.41,Pending,Windshield damage,batch_001,2026-07-31T00:00:00
CLM005789,POL04562,2026-01-31,1801.10,Approved,Burglary,batch_001,2026-07-31T00:00:00
CLM005790,POL04451,2026-02-01,11932.92,Approved,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM005791,POL04546,2026-02-01,10926.39,Denied,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM005792,POL00513,2026-02-01,7905.18,Approved,Prescription claim,batch_001,2026-07-31T00:00:00
CLM005793,POL02505,2026-02-01,10273.98,Pending,Fire damage,batch_001,2026-07-31T00:00:00
CLM005794,POL02683,2026-02-01,18250.57,Denied,Hospital stay,batch_001,2026-07-31T00:00:00
CLM005795,POL00410,2026-02-01,2628.03,Pending,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM005796,POL02919,2026-02-02,10678.91,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005797,POL02397,2026-02-02,7052.49,Denied,Hit and run,batch_001,2026-07-31T00:00:00
CLM005798,POL00718,2026-02-02,18406.99,Denied,Hit and run,batch_001,2026-07-31T00:00:00
CLM005799,POL01332,2026-02-02,14853.00,Denied,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM005800,POL00535,2026-02-02,24674.73,Approved,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM005801,POL03245,2026-02-02,3500.14,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM005802,POL02105,2026-02-02,22227.60,Pending,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005803,POL02147,2026-02-03,24294.55,Denied,Medical procedure,batch_001,2026-07-31T00:00:00
CLM005804,POL04994,2026-02-03,14729.79,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005805,POL00303,2026-02-04,2892.92,Pending,Hospital stay,batch_001,2026-07-31T00:00:00
CLM005806,POL04540,2026-02-04,8573.08,Approved,Hospital stay,batch_001,2026-07-31T00:00:00
CLM005807,POL00139,2026-02-04,13329.16,Approved,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM005808,POL01342,2026-02-04,2470.47,Approved,Hospital stay,batch_001,2026-07-31T00:00:00
CLM005809,POL04870,2026-02-04,10299.01,Pending,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM005810,POL02356,2026-02-04,4338.01,Denied,Burglary,batch_001,2026-07-31T00:00:00
CLM005811,POL02269,2026-02-04,18429.45,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM005812,POL02438,2026-02-04,15519.40,Pending,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM005813,POL03751,2026-02-05,14612.69,Denied,Windshield damage,batch_001,2026-07-31T00:00:00
CLM005814,POL04597,2026-02-05,22779.88,Denied,Hit and run,batch_001,2026-07-31T00:00:00
CLM005815,POL02692,2026-02-05,15914.23,Pending,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM005816,POL04260,2026-02-06,3247.82,Pending,Water damage,batch_001,2026-07-31T00:00:00
CLM005817,POL04853,2026-02-07,1378.42,Approved,Water damage,batch_001,2026-07-31T00:00:00
CLM005818,POL03614,2026-02-07,18655.29,Denied,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM005819,POL04414,2026-02-07,15269.15,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM005820,POL00607,2026-02-07,20518.04,Denied,Hospital stay,batch_001,2026-07-31T00:00:00
CLM005821,POL04428,2026-02-07,4769.53,Pending,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005822,POL00672,2026-02-07,11606.84,Denied,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM005823,POL04335,2026-02-07,7551.29,Denied,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM005824,POL00811,2026-02-07,19768.70,Approved,Prescription claim,batch_001,2026-07-31T00:00:00
CLM005825,POL04067,2026-02-07,19037.68,Approved,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM005826,POL03205,2026-02-07,24552.86,Approved,Medical procedure,batch_001,2026-07-31T00:00:00
CLM005827,POL01493,2026-02-07,18180.37,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005828,POL01720,2026-02-07,13251.26,Denied,Prescription claim,batch_001,2026-07-31T00:00:00
CLM005829,POL04394,2026-02-07,2940.52,Approved,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM005830,POL02014,2026-02-07,15282.89,Denied,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM005831,POL00654,2026-02-07,6950.05,Denied,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM005832,POL00094,2026-02-08,22198.95,Approved,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM005833,POL04693,2026-02-08,15793.85,Approved,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM005834,POL03648,2026-02-09,11753.46,Approved,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM005835,POL02586,2026-02-09,3780.39,Denied,Burglary,batch_001,2026-07-31T00:00:00
CLM005836,POL04794,2026-02-09,5272.37,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005837,POL02565,2026-02-09,18638.39,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005838,POL03807,2026-02-09,24033.50,Approved,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM005839,POL01599,2026-02-09,3250.76,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005840,POL00996,2026-02-10,3134.33,Approved,Hospital stay,batch_001,2026-07-31T00:00:00
CLM005841,POL00654,2026-02-10,359.84,Pending,Windshield damage,batch_001,2026-07-31T00:00:00
CLM005842,POL04699,2026-02-10,24620.50,Denied,Windshield damage,batch_001,2026-07-31T00:00:00
CLM005843,POL02582,2026-02-10,8804.09,Approved,Burglary,batch_001,2026-07-31T00:00:00
CLM005844,POL00347,2026-02-10,14391.80,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM005845,POL02688,2026-02-10,20676.16,Approved,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM005846,POL01008,2026-02-11,1163.64,Denied,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM005847,POL01112,2026-02-11,7553.49,Pending,Prescription claim,batch_001,2026-07-31T00:00:00
CLM005848,POL01693,2026-02-11,10071.48,Denied,Hospital stay,batch_001,2026-07-31T00:00:00
CLM005849,POL04065,2026-02-11,5220.48,Denied,Fire damage,batch_001,2026-07-31T00:00:00
CLM005850,POL03604,2026-02-11,2063.76,Pending,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005851,POL04176,2026-02-11,18043.55,Denied,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM005852,POL02010,2026-02-11,5303.75,Approved,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM005853,POL00495,2026-02-11,17637.43,Pending,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005854,POL04461,2026-02-11,8111.75,Denied,Water damage,batch_001,2026-07-31T00:00:00
CLM005855,POL03005,2026-02-11,15858.44,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005856,POL02018,2026-02-11,2240.11,Denied,Burglary,batch_001,2026-07-31T00:00:00
CLM005857,POL03077,2026-02-12,6061.28,Denied,Hospital stay,batch_001,2026-07-31T00:00:00
CLM005858,POL01524,2026-02-12,8991.00,Approved,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005859,POL03112,2026-02-12,7325.42,Denied,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM005860,POL05026,2026-02-12,1160.42,Approved,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM005861,POL01966,2026-02-12,11841.27,Approved,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005862,POL00231,2026-02-12,21395.98,Pending,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM005863,POL03456,2026-02-12,24919.53,Pending,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005864,POL03358,2026-02-12,216.68,Approved,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM005865,POL01451,2026-02-12,13078.88,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005866,POL02101,2026-02-12,1810.33,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM005867,POL03377,2026-02-12,2005.93,Approved,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM005868,POL03784,2026-02-12,23976.60,Denied,Windshield damage,batch_001,2026-07-31T00:00:00
CLM005869,POL02743,2026-02-13,13431.79,Pending,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM005870,POL03356,2026-02-13,20723.06,Approved,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005871,POL01020,2026-02-13,1033.09,Pending,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM005872,POL04480,2026-02-13,130.44,Denied,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM005873,POL00068,2026-02-13,6675.06,Denied,Burglary,batch_001,2026-07-31T00:00:00
CLM005874,POL01709,2026-02-13,10613.29,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005875,POL02157,2026-02-13,15880.62,Pending,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM005876,POL03714,2026-02-13,2989.88,Pending,Windshield damage,batch_001,2026-07-31T00:00:00
CLM005877,POL04850,2026-02-14,7993.01,Approved,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM005878,POL04714,2026-02-14,10352.86,Approved,Burglary,batch_001,2026-07-31T00:00:00
CLM005879,POL04058,2026-02-14,10113.09,Pending,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM005880,POL00030,2026-02-15,14284.73,Approved,Hospital stay,batch_001,2026-07-31T00:00:00
CLM005881,POL04396,2026-02-15,19111.93,Denied,Fallen tree damage,batch_001,2026-07-31T00:00:00
CLM005882,POL04171,2026-02-16,11413.18,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005883,POL02873,2026-02-16,2885.96,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005884,POL02693,2026-02-16,13487.18,Denied,Fire damage,batch_001,2026-07-31T00:00:00
CLM005885,POL04022,2026-02-16,3169.82,Denied,Windshield damage,batch_001,2026-07-31T00:00:00
CLM005886,POL00175,2026-02-16,16080.91,Denied,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM005887,POL04588,2026-02-16,24629.47,Approved,Hit and run,batch_001,2026-07-31T00:00:00
CLM005888,POL02220,2026-02-16,19413.93,Approved,Fire damage,batch_001,2026-07-31T00:00:00
CLM005889,POL02500,2026-02-17,23683.06,Pending,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM005890,POL04283,2026-02-17,22538.53,Pending,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005891,POL01684,2026-02-17,13754.58,Denied,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM005892,POL04195,2026-02-17,5638.87,Approved,Windshield damage,batch_001,2026-07-31T00:00:00
CLM005893,POL03316,2026-02-17,7170.72,Denied,Burglary,batch_001,2026-07-31T00:00:00
CLM005894,POL00115,2026-02-17,20752.06,Approved,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005895,POL00070,2026-02-17,15165.57,Pending,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM005896,POL02860,2026-02-18,4905.73,Pending,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005897,POL00190,2026-02-18,4738.61,Approved,Hit and run,batch_001,2026-07-31T00:00:00
CLM005898,POL01092,2026-02-18,8782.15,Approved,Water damage,batch_001,2026-07-31T00:00:00
CLM005899,POL02147,2026-02-19,1788.72,Approved,Emergency room visit,batch_001,2026-07-31T00:00:00
CLM005900,POL00697,2026-02-20,15319.21,Pending,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM005901,POL03689,2026-02-20,11599.45,Approved,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM005902,POL02290,2026-02-20,1750.49,Approved,Hit and run,batch_001,2026-07-31T00:00:00
CLM005903,POL04847,2026-02-20,20987.75,Denied,Medical procedure,batch_001,2026-07-31T00:00:00
CLM005904,POL04629,2026-02-20,5455.78,Denied,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM005905,POL01968,2026-02-20,21020.70,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005906,POL00488,2026-02-20,15572.47,Pending,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM005907,POL02536,2026-02-20,2559.89,Pending,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005908,POL01182,2026-02-21,18791.26,Pending,Burglary,batch_001,2026-07-31T00:00:00
CLM005909,POL00231,2026-02-21,14725.80,Pending,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM005910,POL03889,2026-02-21,3860.48,Denied,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005911,POL04705,2026-02-21,10231.16,Approved,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005912,POL03058,2026-02-22,2045.40,Denied,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM005913,POL01181,2026-02-22,4719.50,Approved,Theft of vehicle,batch_001,2026-07-31T00:00:00
CLM005914,POL01753,2026-02-22,4392.54,Approved,Medical procedure,batch_001,2026-07-31T00:00:00
CLM005915,POL04372,2026-02-22,20728.09,Approved,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005916,POL01577,2026-02-22,7706.42,Pending,Burglary,batch_001,2026-07-31T00:00:00
CLM005917,POL00813,2026-02-22,17219.80,Approved,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005918,POL03891,2026-02-22,398.78,Pending,Burglary,batch_001,2026-07-31T00:00:00
CLM005919,POL03676,2026-02-23,17392.02,Approved,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM005920,POL01241,2026-02-23,19498.00,Approved,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM005921,POL02747,2026-02-23,19507.88,Approved,Burglary,batch_001,2026-07-31T00:00:00
CLM005922,POL03393,2026-02-24,18063.90,Approved,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM005923,POL02953,2026-02-24,4995.19,Pending,Vandalism damage,batch_001,2026-07-31T00:00:00
CLM005924,POL00256,2026-02-24,348.41,Denied,Prescription claim,batch_001,2026-07-31T00:00:00
CLM005925,POL04956,2026-02-24,7893.41,Approved,Water damage,batch_001,2026-07-31T00:00:00
CLM005926,POL04055,2026-02-24,6160.54,Denied,Hospital stay,batch_001,2026-07-31T00:00:00
CLM005927,POL00101,2026-02-24,747.32,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005928,POL05041,2026-02-24,11590.83,Approved,Medical procedure,batch_001,2026-07-31T00:00:00
CLM005929,POL03699,2026-02-25,4374.46,Approved,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005930,POL01673,2026-02-25,13559.34,Denied,Hospital stay,batch_001,2026-07-31T00:00:00
CLM005931,POL00338,2026-02-25,18606.79,Denied,Medical procedure,batch_001,2026-07-31T00:00:00
CLM005932,POL03194,2026-02-25,12440.80,Approved,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM005933,POL00205,2026-02-25,20126.20,Denied,Surgery reimbursement,batch_001,2026-07-31T00:00:00
CLM005934,POL02289,2026-02-25,18612.69,Approved,Burglary,batch_001,2026-07-31T00:00:00
CLM005935,POL00909,2026-02-25,14280.04,Pending,Vehicle collision,batch_001,2026-07-31T00:00:00
CLM005936,POL03883,2026-02-25,20872.44,Denied,Roof damage from storm,batch_001,2026-07-31T00:00:00
CLM005937,POL02510,2026-02-25,6197.47,Approved,Fire damage,batch_001,2026-07-31T00:00:00
CLM005938,POL01848,2026-02-25,19013.45,Denied,Windshield damage,batch_001,2026-07-31T00:00:00
CLM005939,POL01505,2026-02-26,9077.59,Approved,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM005940,POL03255,2026-02-26,483.38,Denied,Death benefit claim,batch_001,2026-07-31T00:00:00
CLM005941,POL01759,2026-02-26,22793.10,Denied,Water damage,batch_001,2026-07-31T00:00:00
CLM005942,POL01163,2026-02-26,23863.31,Pending,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM005943,POL00140,2026-02-26,14625.19,Denied,Prescription claim,batch_001,2026-07-31T00:00:00
CLM005944,POL03887,2026-02-26,22094.22,Denied,Accidental death claim,batch_001,2026-07-31T00:00:00
CLM005945,POL00186,2026-02-26,5285.28,Approved,Terminal illness claim,batch_001,2026-07-31T00:00:00
CLM005946,POL02893,2026-02-27,7963.58,Approved,Fire damage,batch_001,2026-07-31T00:00:00
CLM005947,POL03853,2026-02-27,10283.48,Pending,Burglary,batch_001,2026-07-31T00:00:00
